algorithm,source,family,representation,condition,q,k,seed,status,target_count,successes,evidence_level
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,64,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,64,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,64,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,64,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,128,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV,bgv,HASHONLY,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG,cgge,HASHONLY,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV,bgv,HASHONLY,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P,tokens,HASHONLY,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R,tokens,HASHONLY,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-BGV-L,bgv,KNOWNLENGTH,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,G-P-CG-L,cgge,KNOWNLENGTH,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,G-R-BGV-L,bgv,KNOWNLENGTH,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,printable,D-P-L,tokens,KNOWNLENGTH,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,1,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,10,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,100,0,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,1,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,10,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,100,1,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,1,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,10,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
sha256,random_bytes,D-R-L,tokens,KNOWNLENGTH,256,100,2,BLOCKED_SPECIFICATION,,,NOT_EVALUATED
